easting,northing,elevation,slope
391402.7803,4049325.007,2630,54.046452
391412.1331,4049325.007,2617,55.34539
391421.4859,4049325.007,2604,53.24189
391430.8387,4049325.007,2593,47.780792
391440.1915,4049325.007,2584,42.732613
391449.5443,4049325.007,2576,37.30452
391458.8971,4049325.007,2570,34.119186
391468.2499,4049325.007,2564,37.431492
391477.6028,4049325.007,2556,38.364624
391486.9556,4049325.007,2549,36.104786
391496.3084,4049325.007,2543,35.743534
391505.6612,4049325.007,2536,37.064762
391515.014,4049325.007,2529,36.104786
391524.3668,4049325.007,2523,34.406517
391533.7196,4049325.007,2517,35.393169
391543.0724,4049325.007,2510,37.064762
391552.4252,4049325.007,2503,37.064762
391561.778,4049325.007,2496,36.359238
391571.1308,4049325.007,2490,36.969578
391580.4836,4049325.007,2483,35.393169
391589.8365,4049325.007,2477,32.047276
391599.1893,4049325.007,2472,30.275986
391608.5421,4049325.007,2467,30.275986
391617.8949,4049325.007,2461,31.363829
391627.2477,4049325.007,2456,29.892403
391636.6005,4049325.007,2451,30.262905
391645.9533,4049325.007,2446,32.035526
391655.3061,4049325.007,2440,32.737339
391664.6589,4049325.007,2434,35.083916
391674.0117,4049325.007,2428,35.743534
391683.3645,4049325.007,2422,35.743534
391692.7173,4049325.007,2415,36.031342
391702.0701,4049325.007,2409,34.416683
391711.423,4049325.007,2403,34.798466
391720.7758,4049325.007,2397,37.929462
391730.1286,4049325.007,2390,40.206997
391739.4814,4049325.007,2382,39.372765
391748.8342,4049325.007,2375,36.022137
391758.187,4049325.007,2369,34.728809
391767.5398,4049325.007,2363,37.872166
391776.8926,4049325.007,2355,39.638775
391786.2454,4049325.007,2348,38.803547
391795.5982,4049325.007,2341,37.6492
391804.951,4049325.007,2334,35.743534
391814.3038,4049325.007,2328,35.743534
391823.6567,4049325.007,2321,35.393169
391833.0095,4049325.007,2315,36.022137
391842.3623,4049325.007,2308,36.022137
391851.7151,4049325.007,2302,36.969578
391861.0679,4049325.007,2295,40.015137
391870.4207,4049325.007,2287,39.469349
391879.7735,4049325.007,2280,39.689976
391889.1263,4049325.007,2272,41.04525
391898.4791,4049325.007,2264,42.412411
391907.8319,4049325.007,2256,45.171921
391917.1847,4049325.007,2246,42.666718
391926.5375,4049325.007,2239,31.092285
391935.8904,4049325.007,2235,15.247956
391945.2432,4049325.007,2234,13.52658
391954.596,4049325.007,2235,21.2885
391963.9488,4049325.007,2237,24.549091
391973.3016,4049325.007,2238,26.892527
391982.6544,4049325.007,2240,28.857042
391992.0072,4049325.007,2242,30.406219
392001.36,4049325.007,2245,33.752766
392010.7128,4049325.007,2250,37.167957
392020.0656,4049325.007,2255,38.47551
392029.4184,4049325.007,2260,37.781708
392038.7712,4049325.007,2265,35.696629
392048.1241,4049325.007,2269,33.582489
392057.4769,4049325.007,2273,33.005459
392066.8297,4049325.007,2276,34.598644
392076.1825,4049325.007,2280,34.877712
392085.5353,4049325.007,2283,35.044838
392094.8881,4049325.007,2287,37.773457
392104.2409,4049325.007,2291,39.109711
392113.5937,4049325.007,2294,39.921902
392122.9465,4049325.007,2298,40.937897
392132.2993,4049325.007,2303,42.221893
392141.6521,4049325.007,2310,42.952133
392151.0049,4049325.007,2316,42.436821
392160.3578,4049325.007,2323,41.673916
392169.7106,4049325.007,2329,41.622509
392179.0634,4049325.007,2335,42.369602
392188.4162,4049325.007,2340,43.278309
392197.769,4049325.007,2345,43.381638
392207.1218,4049325.007,2348,44.096153
392216.4746,4049325.007,2352,44.296337
392225.8274,4049325.007,2356,42.660713
392235.1802,4049325.007,2358,41.590294
392244.533,4049325.007,2361,40.768631
392253.8858,4049325.007,2363,41.71875
392263.2386,4049325.007,2367,45.654095
392272.5915,4049325.007,2374,48.262714
392281.9443,4049325.007,2381,47.202652
392291.2971,4049325.007,2387,44.085255
392300.6499,4049325.007,2392,41.244518
392310.0027,4049325.007,2397,38.292923
392319.3555,4049325.007,2401,34.036156
392328.7083,4049325.007,2403,27.706659
392338.0611,4049325.007,2403,24.474766
392347.4139,4049325.007,2403,26.519135
392356.7667,4049325.007,2400,28.613062
392366.1195,4049325.007,2397,26.972586
391290.5466,4049315.655,2716,25.149546
391299.8994,4049315.655,2712,25.694017
391309.2522,4049315.655,2707,31.079836
391318.605,4049315.655,2700,36.882553
391327.9578,4049315.655,2693,40.666164
391337.3106,4049315.655,2684,42.221893
391346.6634,4049315.655,2676,41.71875
391356.0162,4049315.655,2668,41.402073
391365.3691,4049315.655,2660,39.689976
391374.7219,4049315.655,2653,36.645187
391384.0747,4049315.655,2647,39.66074
391393.4275,4049315.655,2639,49.601391
391402.7803,4049315.655,2626,54.693558
391412.1331,4049315.655,2613,53.902279
391421.4859,4049315.655,2601,51.656483
391430.8387,4049315.655,2590,46.667511
391440.1915,4049315.655,2582,41.402073
391449.5443,4049315.655,2574,36.104786
391458.8971,4049315.655,2569,34.119186
391468.2499,4049315.655,2562,37.6492
391477.6028,4049315.655,2555,38.002827
391486.9556,4049315.655,2548,36.476021
391496.3084,4049315.655,2541,35.498127
391505.6612,4049315.655,2535,35.883438
391515.014,4049315.655,2528,35.696629
391524.3668,4049315.655,2521,34.688869
391533.7196,4049315.655,2515,34.273743
391543.0724,4049315.655,2509,35.696629
391552.4252,4049315.655,2502,37.090626
391561.778,4049315.655,2495,36.680576
391571.1308,4049315.655,2488,36.856354
391580.4836,4049315.655,2481,34.497807
391589.8365,4049315.655,2476,31.363829
391599.1893,4049315.655,2470,30.9799
391608.5421,4049315.655,2465,30.612482
391617.8949,4049315.655,2460,31.67909
391627.2477,4049315.655,2454,32.035526
391636.6005,4049315.655,2449,32.140972
391645.9533,4049315.655,2443,32.860771
391655.3061,4049315.655,2438,33.837246
391664.6589,4049315.655,2432,35.743534
391674.0117,4049315.655,2425,35.743534
391683.3645,4049315.655,2419,35.083916
391692.7173,4049315.655,2413,34.728809
391702.0701,4049315.655,2407,34.067341
391711.423,4049315.655,2401,35.696629
391720.7758,4049315.655,2394,38.47551
391730.1286,4049315.655,2387,39.66074
391739.4814,4049315.655,2380,38.47551
391748.8342,4049315.655,2373,35.696629
391758.187,4049315.655,2367,35.696629
391767.5398,4049315.655,2360,38.172699
391776.8926,4049315.655,2353,38.483398
391786.2454,4049315.655,2346,37.896748
391795.5982,4049315.655,2339,37.896748
391804.951,4049315.655,2332,36.645187
391814.3038,4049315.655,2326,36.332169
391823.6567,4049315.655,2319,36.332169
391833.0095,4049315.655,2313,36.332169
391842.3623,4049315.655,2306,36.332169
391851.7151,4049315.655,2300,38.47551
391861.0679,4049315.655,2292,40.500778
391870.4207,4049315.655,2285,40.500778
391879.7735,4049315.655,2277,42.412411
391889.1263,4049315.655,2269,43.249477
391898.4791,4049315.655,2261,43.776707
391907.8319,4049315.655,2252,43.704136
391917.1847,4049315.655,2244,37.896748
391926.5375,4049315.655,2238,21.892191
391935.8904,4049315.655,2236,11.011957
391945.2432,4049315.655,2237,20.420549
391954.596,4049315.655,2239,25.555248
391963.9488,4049315.655,2241,27.767647
391973.3016,4049315.655,2243,29.181501
391982.6544,4049315.655,2245,30.676414
391992.0072,4049315.655,2247,33.093868
392001.36,4049315.655,2251,35.316406
392010.7128,4049315.655,2255,36.431206
392020.0656,4049315.655,2260,37.090626
392029.4184,4049315.655,2265,35.696629
392038.7712,4049315.655,2269,34.976231
392048.1241,4049315.655,2274,33.582489
392057.4769,4049315.655,2277,34.396339
392066.8297,4049315.655,2282,37.30452
392076.1825,4049315.655,2286,36.600842
392085.5353,4049315.655,2289,37.270489
392094.8881,4049315.655,2293,39.580055
392104.2409,4049315.655,2298,39.993671
392113.5937,4049315.655,2301,41.111961
392122.9465,4049315.655,2305,41.519176
392132.2993,4049315.655,2309,40.631855
392141.6521,4049315.655,2315,41.673916
392151.0049,4049315.655,2322,43.586143
392160.3578,4049315.655,2329,43.433033
392169.7106,4049315.655,2335,42.215706
392179.0634,4049315.655,2341,41.622509
392188.4162,4049315.655,2347,41.673916
392197.769,4049315.655,2352,42.022652
392207.1218,4049315.655,2357,41.519176
392216.4746,4049315.655,2361,39.528492
392225.8274,4049315.655,2363,37.929462
392235.1802,4049315.655,2366,37.582531
392244.533,4049315.655,2368,38.196815
392253.8858,4049315.655,2371,42.265125
392263.2386,4049315.655,2376,46.068283
392272.5915,4049315.655,2382,46.280247
392281.9443,4049315.655,2388,44.588886
392291.2971,4049315.655,2394,41.776199
392300.6499,4049315.655,2399,38.726063
392310.0027,4049315.655,2403,34.728809
392319.3555,4049315.655,2406,28.555126
392328.7083,4049315.655,2407,24.040588
392338.0611,4049315.655,2407,22.599503
392347.4139,4049315.655,2406,23.356396
392356.7667,4049315.655,2404,26.763613
392366.1195,4049315.655,2401,27.798056
391271.841,4049306.302,2724,14.712592
391281.1938,4049306.302,2720,23.195787
391290.5466,4049306.302,2716,26.519135
391299.8994,4049306.302,2711,27.904049
391309.2522,4049306.302,2706,31.964853
391318.605,4049306.302,2700,38.188782
391327.9578,4049306.302,2692,42.857601
391337.3106,4049306.302,2683,44.296337
391346.6634,4049306.302,2674,42.946239
391356.0162,4049306.302,2666,41.865135
391365.3691,4049306.302,2658,39.638775
391374.7219,4049306.302,2651,37.872166
391384.0747,4049306.302,2644,43.704136
391393.4275,4049306.302,2634,51.372894
391402.7803,4049306.302,2622,53.693222
391412.1331,4049306.302,2610,52.154236
391421.4859,4049306.302,2599,50.337471
391430.8387,4049306.302,2588,45.785446
391440.1915,4049306.302,2580,39.469349
391449.5443,4049306.302,2573,34.887592
391458.8971,4049306.302,2567,34.887592
391468.2499,4049306.302,2560,37.431492
391477.6028,4049306.302,2553,37.431492
391486.9556,4049306.302,2546,35.883438
391496.3084,4049306.302,2540,34.688869
391505.6612,4049306.302,2533,34.528126
391515.014,4049306.302,2527,33.837246
391524.3668,4049306.302,2521,34.818314
391533.7196,4049306.302,2514,34.877712
391543.0724,4049306.302,2508,35.545612
391552.4252,4049306.302,2501,37.090626
391561.778,4049306.302,2494,37.640881
391571.1308,4049306.302,2487,37.806427
391580.4836,4049306.302,2480,34.497807
391589.8365,4049306.302,2474,31.363829
391599.1893,4049306.302,2469,31.363829
391608.5421,4049306.302,2463,30.9799
391617.8949,4049306.302,2458,32.372906
391627.2477,4049306.302,2452,33.742176
391636.6005,4049306.302,2446,33.137894
391645.9533,4049306.302,2441,33.571785
391655.3061,4049306.302,2435,34.273743
391664.6589,4049306.302,2429,34.798466
391674.0117,4049306.302,2423,34.728809
391683.3645,4049306.302,2417,34.067341
391692.7173,4049306.302,2411,34.067341
391702.0701,4049306.302,2405,34.728809
391711.423,4049306.302,2399,36.960899
391720.7758,4049306.302,2392,39.350391
391730.1286,4049306.302,2384,39.350391
391739.4814,4049306.302,2377,36.960899
391748.8342,4049306.302,2371,34.728809
391758.187,4049306.302,2365,36.022137
391767.5398,4049306.302,2358,38.483398
391776.8926,4049306.302,2351,38.764854
391786.2454,4049306.302,2344,37.872166
391795.5982,4049306.302,2337,37.574177
391804.951,4049306.302,2330,37.574177
391814.3038,4049306.302,2323,36.960899
391823.6567,4049306.302,2317,36.671738
391833.0095,4049306.302,2310,36.671738
391842.3623,4049306.302,2304,37.30452
391851.7151,4049306.302,2297,40.242268
391861.0679,4049306.302,2289,41.382469
391870.4207,4049306.302,2282,42.277454
391879.7735,4049306.302,2274,44.615192
391889.1263,4049306.302,2265,43.904221
391898.4791,4049306.302,2257,42.491592
391907.8319,4049306.302,2249,39.638775
391917.1847,4049306.302,2242,30.210482
391926.5375,4049306.302,2238,12.16146
391935.8904,4049306.302,2239,17.899372
391945.2432,4049306.302,2241,25.291813
391954.596,4049306.302,2243,28.828526
391963.9488,4049306.302,2246,30.105133
391973.3016,4049306.302,2248,30.676414
391982.6544,4049306.302,2250,32.860771
391992.0072,4049306.302,2253,34.036156
392001.36,4049306.302,2256,34.00491
392010.7128,4049306.302,2260,35.005669
392020.0656,4049306.302,2265,35.696629
392029.4184,4049306.302,2270,34.966408
392038.7712,4049306.302,2274,34.976231
392048.1241,4049306.302,2279,34.324936
392057.4769,4049306.302,2282,36.476021
392066.8297,4049306.302,2288,37.847546
392076.1825,4049306.302,2292,36.277889
392085.5353,4049306.302,2295,39.071766
392094.8881,4049306.302,2300,41.538605
392104.2409,4049306.302,2304,41.795303
392113.5937,4049306.302,2309,42.097675
392122.9465,4049306.302,2313,41.877796
392132.2993,4049306.302,2316,40.93116
392141.6521,4049306.302,2320,41.673916
392151.0049,4049306.302,2327,44.145103
392160.3578,4049306.302,2335,42.952133
392169.7106,4049306.302,2341,41.031872
392179.0634,4049306.302,2347,41.01178
392188.4162,4049306.302,2352,41.616074
392197.769,4049306.302,2359,39.813618
392207.1218,4049306.302,2363,36.141384
392216.4746,4049306.302,2366,34.528126
392225.8274,4049306.302,2369,34.273743
392235.1802,4049306.302,2372,34.528126
392244.533,4049306.302,2374,37.202209
392253.8858,4049306.302,2378,41.538605
392263.2386,4049306.302,2384,43.586143
392272.5915,4049306.302,2389,43.523956
392281.9443,4049306.302,2395,41.71875
392291.2971,4049306.302,2400,37.904934
392300.6499,4049306.302,2404,34.396339
392310.0027,4049306.302,2408,30.038948
392319.3555,4049306.302,2410,25.362482
392328.7083,4049306.302,2411,22.599503
392338.0611,4049306.302,2411,22.023203
392347.4139,4049306.302,2410,23.731453
392356.7667,4049306.302,2408,26.387238
391271.841,4049296.949,2724,21.73793
391281.1938,4049296.949,2720,26.320887
391290.5466,4049296.949,2715,28.394751
391299.8994,4049296.949,2710,28.598597
391309.2522,4049296.949,2705,33.868816
391318.605,4049296.949,2698,41.622509
391327.9578,4049296.949,2689,44.927147
391337.3106,4049296.949,2680,45.407593
391346.6634,4049296.949,2671,43.94281
391356.0162,4049296.949,2663,41.871468
391365.3691,4049296.949,2655,39.071766
391374.7219,4049296.949,2649,39.071766
391384.0747,4049296.949,2641,46.576275
391393.4275,4049296.949,2630,52.2882
391402.7803,4049296.949,2618,52.2882
391412.1331,4049296.949,2607,50.423599
391421.4859,4049296.949,2596,49.090385
391430.8387,4049296.949,2586,44.588886
391440.1915,4049296.949,2578,38.002827
391449.5443,4049296.949,2572,33.868816
391458.8971,4049296.949,2566,34.688869
391468.2499,4049296.949,2559,37.090626
391477.6028,4049296.949,2552,37.090626
391486.9556,4049296.949,2545,35.113159
391496.3084,4049296.949,2539,32.883114
391505.6612,4049296.949,2533,32.703514
391515.014,4049296.949,2527,32.680923
391524.3668,4049296.949,2521,34.283993
391533.7196,4049296.949,2514,36.323132
391543.0724,4049296.949,2507,36.830109
391552.4252,4049296.949,2500,37.929462
391561.778,4049296.949,2493,39.638775
391571.1308,4049296.949,2485,38.569935
391580.4836,4049296.949,2478,33.475155
391589.8365,4049296.949,2473,31.092285
391599.1893,4049296.949,2467,31.762951
391608.5421,4049296.949,2462,32.047276
391617.8949,4049296.949,2456,34.067341
391627.2477,4049296.949,2450,35.083916
391636.6005,4049296.949,2444,33.837246
391645.9533,4049296.949,2438,33.837246
391655.3061,4049296.949,2432,33.837246
391664.6589,4049296.949,2427,33.137894
391674.0117,4049296.949,2421,33.742176
391683.3645,4049296.949,2415,34.728809
391692.7173,4049296.949,2409,35.083916
391702.0701,4049296.949,2403,36.39526
391711.423,4049296.949,2396,37.929462
391720.7758,4049296.949,2389,38.47551
391730.1286,4049296.949,2382,38.483398
391739.4814,4049296.949,2375,36.022137
391748.8342,4049296.949,2369,34.728809
391758.187,4049296.949,2363,36.960899
391767.5398,4049296.949,2356,39.929092
391776.8926,4049296.949,2348,39.66074
391786.2454,4049296.949,2341,37.30452
391795.5982,4049296.949,2335,37.582531
391804.951,4049296.949,2328,38.47551
391814.3038,4049296.949,2321,37.582531
391823.6567,4049296.949,2314,36.671738
391833.0095,4049296.949,2308,36.671738
391842.3623,4049296.949,2301,38.196815
391851.7151,4049296.949,2294,41.065292
391861.0679,4049296.949,2286,42.714672
391870.4207,4049296.949,2278,44.615192
391879.7735,4049296.949,2269,45.457237
391889.1263,4049296.949,2261,41.877796
391898.4791,4049296.949,2254,37.582531
391907.8319,4049296.949,2247,32.418903
391917.1847,4049296.949,2242,21.265678
391926.5375,4049296.949,2240,15.694428
391935.8904,4049296.949,2242,24.861204
391945.2432,4049296.949,2245,29.237284
391954.596,4049296.949,2248,31.941227
391963.9488,4049296.949,2251,32.60162
391973.3016,4049296.949,2253,33.137894
391982.6544,4049296.949,2256,34.273743
391992.0072,4049296.949,2259,33.571785
392001.36,4049296.949,2261,33.614552
392010.7128,4049296.949,2265,34.396339
392020.0656,4049296.949,2269,34.23267
392029.4184,4049296.949,2274,34.273743
392038.7712,4049296.949,2279,34.976231
392048.1241,4049296.949,2283,37.125042
392057.4769,4049296.949,2288,39.222992
392066.8297,4049296.949,2293,38.640385
392076.1825,4049296.949,2297,39.469349
392085.5353,4049296.949,2302,42.708687
392094.8881,4049296.949,2307,44.057968
392104.2409,4049296.949,2312,43.776707
392113.5937,4049296.949,2316,43.381638
392122.9465,4049296.949,2320,43.18005
392132.2993,4049296.949,2324,41.940948
392141.6521,4049296.949,2327,41.661079
392151.0049,4049296.949,2333,43.404503
